h_id,accm_txn_complete_time
7373,5/17/2022
7374,5/18/2022
7375,5/19/2022
7376,5/20/2022
7377,5/21/2022
7378,5/22/2022
7379,5/23/2022
7380,5/24/2022
7381,5/25/2022
7382,5/26/2022
7383,5/27/2022
7384,5/28/2022
7385,5/29/2022
7386,5/30/2022
7387,5/31/2022
7388,06-01-22
7389,06-02-22
7390,06-03-22
7391,06-04-22
7392,06-05-22
7393,06-06-22
7394,06-07-22
7395,06-08-22
7396,06-09-22
7397,06-10-22
7398,06-11-22
7399,06-12-22
7400,6/13/2022
7401,6/14/2022
7402,5/31/2022
7403,06-01-22
7404,06-02-22
7405,06-03-22
7406,06-04-22
7407,06-05-22
7408,06-06-22
7409,06-07-22
7410,06-08-22
7411,06-09-22
7412,06-10-22
7413,06-11-22
7414,06-12-22
7415,6/13/2022
7416,6/14/2022
7417,5/15/2022
7418,5/16/2022
7419,5/17/2022
7420,5/18/2022
7421,5/19/2022
7422,5/20/2022
7423,5/21/2022
7424,5/22/2022
7425,5/23/2022
7426,5/24/2022
7427,5/25/2022
7428,5/26/2022
7429,5/27/2022
7430,5/28/2022
7431,5/29/2022
7432,5/30/2022
7433,5/31/2022
7434,06-01-22
7435,06-02-22
7436,06-03-22
7437,06-04-22
7438,06-05-22
7439,06-06-22
7440,06-07-22
7441,06-08-22
7442,06-09-22
7443,06-10-22
7444,06-11-22
7445,06-12-22
7446,6/13/2022
7447,6/14/2022
7448,5/15/2022
7449,5/16/2022
7450,5/17/2022
7451,5/18/2022
7452,5/19/2022
7453,5/20/2022
7454,5/21/2022
7455,5/22/2022
7456,5/23/2022
7457,5/24/2022
7458,5/25/2022
7459,5/26/2022
7460,5/27/2022
7461,5/28/2022
7462,5/29/2022
7463,5/30/2022
7464,5/31/2022
7465,06-01-22
7466,06-02-22
7467,06-03-22
7468,06-04-22
7469,06-05-22
7470,06-06-22
7471,06-07-22
7472,06-08-22
7473,06-09-22
7474,06-10-22
7475,06-11-22
7476,06-12-22
7477,6/13/2022
7478,6/14/2022
7479,5/15/2022
7480,5/16/2022
7481,5/17/2022
7482,5/18/2022
7483,5/19/2022
7484,5/20/2022
7485,5/21/2022
7486,5/22/2022
7487,5/23/2022
7488,5/24/2022
7489,5/25/2022
7490,5/26/2022
7491,5/27/2022
7492,5/28/2022
7493,5/29/2022
7494,5/30/2022
7495,5/31/2022
7496,06-01-22
7497,06-02-22
7498,06-03-22
7499,06-04-22
7500,06-05-22
7501,06-06-22
7502,06-07-22
7503,06-08-22
7504,06-09-22
7505,06-10-22
7506,06-11-22
7507,06-12-22
7508,6/13/2022
7509,6/14/2022
7510,5/14/2022
7511,5/15/2022
7512,5/16/2022
7513,5/17/2022
7514,5/18/2022
7515,5/19/2022
7516,5/20/2022
7517,5/21/2022
7518,5/22/2022
7519,5/23/2022
7520,5/24/2022
7521,5/25/2022
7522,5/26/2022
7523,5/27/2022
7524,5/28/2022
7525,5/29/2022
7526,5/30/2022
7527,5/31/2022
7528,06-01-22
7529,06-02-22
7530,06-03-22
7531,06-04-22
7532,06-05-22
7533,06-06-22
7534,06-07-22
7535,06-08-22
7536,06-09-22
7537,06-10-22
7538,06-11-22
7539,06-12-22
7540,6/13/2022
7541,6/14/2022
7542,5/15/2022
7543,5/16/2022
7544,5/17/2022
7545,5/18/2022
7546,5/19/2022
7547,5/20/2022
7548,5/21/2022
7549,5/22/2022
7550,5/23/2022
7551,5/24/2022
7552,5/25/2022
7553,5/26/2022
7554,5/27/2022
7555,5/28/2022
7556,5/29/2022
7557,5/30/2022
7558,5/31/2022
7559,06-01-22
7560,06-02-22
7561,06-03-22
7562,06-04-22
7563,06-05-22
7564,06-06-22
7565,06-07-22
7566,06-08-22
7567,06-09-22
7568,06-10-22
7569,06-11-22
7570,06-12-22
7571,6/13/2022
7572,6/14/2022
7573,5/15/2022
7574,5/16/2022
7575,5/17/2022
7576,5/18/2022
7577,5/19/2022
7578,5/20/2022
7579,5/21/2022
7580,5/22/2022
7581,5/23/2022
7582,5/24/2022
7583,5/25/2022
7584,5/26/2022
7585,5/27/2022
7586,5/28/2022
7587,5/29/2022
7588,5/30/2022
7589,5/31/2022
7590,06-01-22
7591,06-02-22
7592,06-03-22
7593,06-04-22
7594,06-05-22
7595,06-06-22
7596,06-07-22
7597,06-08-22
7598,06-09-22
7599,06-10-22
7600,06-11-22
7601,06-12-22
7602,6/13/2022
7603,6/14/2022
7604,5/15/2022
7605,5/16/2022
7606,5/17/2022
7607,5/18/2022
7608,5/19/2022
7609,5/20/2022
7610,5/21/2022
7611,5/22/2022
7612,5/23/2022
7613,5/24/2022
7614,5/25/2022
7615,5/26/2022
7616,5/27/2022
7617,5/28/2022
7618,5/29/2022
7619,5/30/2022
7620,5/31/2022
7621,06-01-22
7622,06-02-22
7623,06-03-22
7624,06-04-22
7625,06-05-22
7626,06-06-22
7627,06-07-22
7628,06-08-22
7629,06-09-22
7630,06-10-22
7631,06-11-22
7632,06-12-22
7633,6/13/2022
7634,6/14/2022
7635,5/15/2022
7636,5/16/2022
7637,5/17/2022
7638,5/18/2022
7639,5/19/2022
7640,5/20/2022
7641,5/21/2022
7642,5/22/2022
7643,5/23/2022
7644,5/24/2022
7645,5/25/2022
7646,5/26/2022
7647,5/27/2022
7648,5/28/2022
7649,5/29/2022
7650,5/30/2022
7651,5/31/2022
7652,06-01-22
7653,06-02-22
7654,06-03-22
7655,06-04-22
7656,06-05-22
7657,06-06-22
7658,06-07-22
7659,06-08-22
7660,06-09-22
7661,06-10-22
7662,06-11-22
7663,06-12-22
7664,6/13/2022
7665,6/14/2022
7666,5/15/2022
7667,5/16/2022
7668,5/17/2022
7669,5/18/2022
7670,5/19/2022
7671,5/20/2022
7672,5/21/2022
7673,5/22/2022
7674,5/23/2022
7675,5/24/2022
7676,5/25/2022
7677,5/26/2022
7678,5/27/2022
7679,5/28/2022
7680,5/29/2022
7681,5/30/2022
7682,5/31/2022
7683,06-01-22
7684,06-02-22
7685,06-03-22
7686,06-04-22
7687,06-05-22
7688,06-06-22
7689,06-07-22
7690,06-08-22
7691,06-09-22
7692,06-10-22
7693,06-11-22
7694,06-12-22
7695,6/13/2022
7696,6/14/2022
7697,5/14/2022
7698,5/15/2022
7699,5/16/2022
7700,5/17/2022
7701,5/18/2022
7702,5/19/2022
7703,5/20/2022
7704,5/21/2022
7705,5/22/2022
7706,5/23/2022
7707,5/24/2022
7708,5/25/2022
7709,5/26/2022
7710,5/27/2022
7711,5/28/2022
7712,5/29/2022
7713,5/30/2022
7714,5/31/2022
7715,06-01-22
7716,06-02-22
7717,06-03-22
7718,06-04-22
7719,06-05-22
7720,06-06-22
7721,06-07-22
7722,06-08-22
7723,06-09-22
7724,06-10-22
7725,06-11-22
7726,06-12-22
7727,6/13/2022
7728,6/14/2022
7729,5/15/2022
7730,5/16/2022
7731,5/17/2022
7732,5/18/2022
7733,5/19/2022
7734,5/20/2022
7735,5/21/2022
7736,5/22/2022
7737,5/23/2022
7738,5/24/2022
7739,5/25/2022
7740,5/26/2022
7741,5/27/2022
7742,5/28/2022
7743,5/29/2022
7744,5/30/2022
7745,5/31/2022
7746,06-01-22
7747,06-02-22
7748,06-03-22
7749,06-04-22
7750,06-05-22
7751,06-06-22
7752,06-07-22
7753,06-08-22
7754,06-09-22
7755,06-10-22
7756,06-11-22
7757,06-12-22
7758,6/13/2022
7759,6/14/2022
7760,5/15/2022
7761,5/16/2022
7762,5/17/2022
7763,5/18/2022
7764,5/19/2022
7765,5/20/2022
7766,5/21/2022
7767,5/22/2022
7768,5/23/2022
7769,5/24/2022
7770,5/25/2022
7771,5/26/2022
7772,5/27/2022
7773,5/28/2022
7774,5/29/2022
7775,5/30/2022
7776,5/31/2022
7777,06-01-22
7778,06-02-22
7779,06-03-22
7780,06-04-22
7781,06-05-22
7782,06-06-22
7783,06-07-22
7784,06-08-22
7785,06-09-22
7786,06-10-22
7787,06-11-22
7788,06-12-22
7789,6/13/2022
7790,6/14/2022
7791,5/15/2022
7792,5/16/2022
7793,5/17/2022
7794,5/18/2022
7795,5/19/2022
7796,5/20/2022
7797,5/21/2022
7798,5/22/2022
7799,5/23/2022
7800,5/24/2022
7801,5/25/2022
7802,5/26/2022
7803,5/27/2022
7804,5/28/2022
7805,5/29/2022
7806,5/30/2022
7807,5/31/2022
7808,06-01-22
7809,06-02-22
7810,06-03-22
7811,06-04-22
7812,06-05-22
7813,06-06-22
7814,06-07-22
7815,06-08-22
7816,06-09-22
7817,06-10-22
7818,06-11-22
7819,06-12-22
7820,6/13/2022
7821,6/14/2022
7822,5/15/2022
7823,5/16/2022
7824,5/17/2022
7825,5/18/2022
7826,5/19/2022
7827,5/20/2022
7828,5/21/2022
7829,5/22/2022
7830,5/23/2022
7831,5/24/2022
7832,5/25/2022
7833,5/26/2022
7834,5/27/2022
7835,5/28/2022
7836,5/29/2022
7837,5/30/2022
7838,5/31/2022
7839,06-01-22
7840,06-02-22
7841,06-03-22
7842,06-04-22
7843,06-05-22
7844,06-06-22
7845,06-07-22
7846,06-08-22
7847,06-09-22
7848,06-10-22
7849,06-11-22
7850,06-12-22
7851,6/13/2022
7852,6/14/2022
7853,5/15/2022
7854,5/16/2022
7855,5/17/2022
7856,5/18/2022
7857,5/19/2022
7858,5/20/2022
7859,5/21/2022
7860,5/22/2022
7861,5/23/2022
7862,5/24/2022
7863,5/25/2022
7864,5/26/2022
7865,5/27/2022
7866,5/28/2022
7867,5/29/2022
7868,5/30/2022
7869,5/31/2022
7870,06-01-22
7871,06-02-22
7872,06-03-22
7873,06-04-22
7874,06-05-22
7875,06-06-22
7876,06-07-22
7877,06-08-22
7878,06-09-22
7879,06-10-22
7880,06-11-22
7881,06-12-22
7882,6/13/2022
7883,6/14/2022
7884,5/14/2022
7885,5/15/2022
7886,5/16/2022
7887,5/17/2022
7888,5/18/2022
7889,5/19/2022
7890,5/20/2022
7891,5/21/2022
7892,5/22/2022
7893,5/23/2022
7894,5/24/2022
7895,5/25/2022
7896,5/26/2022
7897,5/27/2022
7898,5/28/2022
7899,5/29/2022
7900,5/30/2022
7901,5/31/2022
7902,06-01-22
7903,06-02-22
7904,06-03-22
7905,06-04-22
7906,06-05-22
7907,06-06-22
7908,06-07-22
7909,06-08-22
7910,06-09-22
7911,06-10-22
7912,06-11-22
7913,06-12-22
7914,6/13/2022
7915,6/14/2022
7916,5/15/2022
7917,5/16/2022
7918,5/17/2022
7919,5/18/2022
7920,5/19/2022
7921,5/20/2022
7922,5/21/2022
7923,5/22/2022
7924,5/23/2022
7925,5/24/2022
7926,5/25/2022
7927,5/26/2022
7928,5/27/2022
7929,5/28/2022
7930,5/29/2022
7931,5/30/2022
7932,5/31/2022
7933,06-01-22
7934,06-02-22
7935,06-03-22
7936,06-04-22
7937,06-05-22
7938,06-06-22
7939,06-07-22
7940,06-08-22
7941,06-09-22
7942,06-10-22
7943,06-11-22
7944,06-12-22
7945,6/13/2022
7946,6/14/2022
7947,5/15/2022
7948,5/16/2022
7949,5/17/2022
7950,5/18/2022
7951,5/19/2022
7952,5/20/2022
7953,5/21/2022
7954,5/22/2022
7955,5/23/2022
7956,5/24/2022
7957,5/25/2022
7958,5/26/2022
7959,5/27/2022
7960,5/28/2022
7961,5/29/2022
7962,5/30/2022
7963,5/31/2022
7964,06-01-22
7965,06-02-22
7966,06-03-22
7967,06-04-22
7968,06-05-22
7969,06-06-22
7970,06-07-22
7971,06-08-22
7972,06-09-22
7973,06-10-22
7974,06-11-22
7975,06-12-22
7976,6/13/2022
7977,6/14/2022
7978,5/15/2022
7979,5/16/2022
7980,5/17/2022
7981,5/18/2022
7982,5/19/2022
7983,5/20/2022
7984,5/21/2022
7985,5/22/2022
7986,5/23/2022
7987,5/24/2022
7988,5/25/2022
7989,5/26/2022
7990,5/27/2022
7991,5/28/2022
7992,5/29/2022
7993,5/30/2022
7994,5/31/2022
7995,06-01-22
7996,06-02-22
7997,06-03-22
7998,06-04-22
7999,06-05-22
8000,06-06-22
8001,06-07-22
8002,06-08-22
8003,06-09-22
8004,06-10-22
8005,06-11-22
8006,06-12-22
8007,6/13/2022
8008,6/14/2022
8009,5/15/2022
8010,5/16/2022
8011,5/17/2022
8012,5/18/2022
8013,5/19/2022
8014,5/20/2022
8015,5/21/2022
8016,5/22/2022
8017,5/23/2022
8018,5/24/2022
8019,5/25/2022
8020,5/26/2022
8021,5/27/2022
8022,5/28/2022
8023,5/29/2022
8024,5/30/2022
8025,5/31/2022
8026,06-01-22
8027,06-02-22
8028,06-03-22
8029,06-04-22
8030,06-05-22
8031,06-06-22
8032,06-07-22
8033,06-08-22
8034,06-09-22
8035,06-10-22
8036,06-11-22
8037,06-12-22
8038,6/13/2022
8039,6/14/2022
8040,5/15/2022
8041,5/16/2022
8042,5/17/2022
8043,5/18/2022
8044,5/19/2022
8045,5/20/2022
8046,5/21/2022
8047,5/22/2022
8048,5/23/2022
8049,5/24/2022
8050,5/25/2022
8051,5/26/2022
8052,5/27/2022
8053,5/28/2022
8054,5/29/2022
8055,5/30/2022
8056,5/31/2022
8057,06-01-22
8058,06-02-22
8059,06-03-22
8060,06-04-22
8061,06-05-22
8062,06-06-22
8063,06-07-22
8064,06-08-22
8065,06-09-22
8066,06-10-22
8067,06-11-22
8068,06-12-22
8069,6/13/2022
8070,6/14/2022
8071,5/14/2022
8072,5/15/2022
8073,5/16/2022
8074,5/17/2022
8075,5/18/2022
8076,5/19/2022
8077,5/20/2022
8078,5/21/2022
8079,5/22/2022
8080,5/23/2022
8081,5/24/2022
8082,5/25/2022
8083,5/26/2022
8084,5/27/2022
8085,5/28/2022
8086,5/29/2022
8087,5/30/2022
8088,5/31/2022
8089,06-01-22
8090,06-02-22
8091,06-03-22
8092,06-04-22
8093,06-05-22
8094,06-06-22
8095,06-07-22
8096,06-08-22
8097,06-09-22
8098,06-10-22
8099,06-11-22
8100,06-12-22
8101,6/13/2022
8102,6/14/2022
8103,5/15/2022
8104,5/16/2022
8105,5/17/2022
8106,5/18/2022
8107,5/19/2022
8108,5/20/2022
8109,5/21/2022
8110,5/22/2022
8111,5/23/2022
8112,5/24/2022
8113,5/25/2022
8114,5/26/2022
8115,5/27/2022
8116,5/28/2022
8117,5/29/2022
8118,5/30/2022
8119,5/31/2022
8120,06-01-22
8121,06-02-22
8122,06-03-22
8123,06-04-22
8124,06-05-22
8125,06-06-22
8126,06-07-22
8127,06-08-22
8128,06-09-22
8129,06-10-22
8130,06-11-22
8131,06-12-22
8132,6/13/2022
8133,6/14/2022
8134,5/15/2022
8135,5/16/2022
8136,5/17/2022
8137,5/18/2022
8138,5/19/2022
8139,5/20/2022
8140,5/21/2022
8141,5/22/2022
8142,5/23/2022
8143,5/24/2022
8144,5/25/2022
8145,5/26/2022
8146,5/27/2022
8147,5/28/2022
8148,5/29/2022
8149,5/30/2022
8150,5/31/2022
8151,06-01-22
8152,06-02-22
8153,06-03-22
8154,06-04-22
8155,06-05-22
8156,06-06-22
8157,06-07-22
8158,06-08-22
8159,06-09-22
8160,06-10-22
8161,06-11-22
8162,06-12-22
8163,6/13/2022
8164,6/14/2022
8165,5/15/2022
8166,5/16/2022
8167,5/17/2022
8168,5/18/2022
8169,5/19/2022
8170,5/20/2022
8171,5/21/2022
8172,5/22/2022
8173,5/23/2022
8174,5/24/2022
8175,5/25/2022
8176,5/26/2022
8177,5/27/2022
8178,5/28/2022
8179,5/29/2022
8180,5/30/2022
8181,5/31/2022
8182,06-01-22
8183,06-02-22
8184,06-03-22
8185,06-04-22
8186,06-05-22
8187,06-06-22
8188,06-07-22
8189,06-08-22
8190,06-09-22
8191,06-10-22
8192,06-11-22
8193,06-12-22
8194,6/13/2022
8195,6/14/2022
8196,5/15/2022
8197,5/16/2022
8198,5/17/2022
8199,5/18/2022
8200,5/19/2022
8201,5/20/2022
8202,5/21/2022
8203,5/22/2022
8204,5/23/2022
8205,5/24/2022
8206,5/25/2022
8207,5/26/2022
8208,5/27/2022
8209,5/28/2022
8210,5/29/2022
8211,5/30/2022
8212,5/31/2022
8213,06-01-22
8214,06-02-22
8215,06-03-22
8216,06-04-22
8217,06-05-22
8218,06-06-22
8219,06-07-22
8220,06-08-22
8221,06-09-22
8222,06-10-22
8223,06-11-22
8224,06-12-22
8225,6/13/2022
8226,6/14/2022
8227,5/15/2022
8228,5/16/2022
8229,5/17/2022
8230,5/18/2022
8231,5/19/2022
8232,5/20/2022
8233,5/21/2022
8234,5/22/2022
8235,5/23/2022
8236,5/24/2022
8237,5/25/2022
8238,5/26/2022
8239,5/27/2022
8240,5/28/2022
8241,5/29/2022
8242,5/30/2022
8243,5/31/2022
8244,06-01-22
8245,06-02-22
8246,06-03-22
8247,06-04-22
8248,06-05-22
8249,06-06-22
8250,06-07-22
8251,06-08-22
8252,06-09-22
8253,06-10-22
8254,06-11-22
8255,06-12-22
8256,6/13/2022
8257,6/14/2022
8258,5/14/2022
8259,5/15/2022
8260,5/16/2022
8261,5/17/2022
8262,5/18/2022
8263,5/19/2022
8264,5/20/2022
8265,5/21/2022
8266,5/22/2022
8267,5/23/2022
8268,5/24/2022
8269,5/25/2022
8270,5/26/2022
8271,5/27/2022
8272,5/28/2022
8273,5/29/2022
8274,5/30/2022
8275,5/31/2022
8276,06-01-22
8277,06-02-22
8278,06-03-22
8279,06-04-22
8280,06-05-22
8281,06-06-22
8282,06-07-22
8283,06-08-22
8284,06-09-22
8285,06-10-22
8286,06-11-22
8287,06-12-22
8288,6/13/2022
8289,6/14/2022
8290,5/15/2022
8291,5/16/2022
8292,5/17/2022
8293,5/18/2022
8294,5/19/2022
8295,5/20/2022
8296,5/21/2022
8297,5/22/2022
8298,5/23/2022
8299,5/24/2022
8300,5/25/2022
8301,5/26/2022
8302,5/27/2022
8303,5/28/2022
8304,5/29/2022
8305,5/30/2022
8306,5/31/2022
8307,06-01-22
8308,06-02-22
8309,06-03-22
8310,06-04-22
8311,06-05-22
8312,06-06-22
8313,06-07-22
8314,06-08-22
8315,06-09-22
8316,06-10-22
8317,06-11-22
8318,06-12-22
8319,6/13/2022
8320,6/14/2022
8321,5/15/2022
8322,5/16/2022
8323,5/17/2022
8324,5/18/2022
8325,5/19/2022
8326,5/20/2022
8327,5/21/2022
8328,5/22/2022
8329,5/23/2022
8330,5/24/2022
8331,5/25/2022
8332,5/26/2022
8333,5/27/2022
8334,5/28/2022
8335,5/29/2022
8336,5/30/2022
8337,5/31/2022
8338,06-01-22
8339,06-02-22
8340,06-03-22
8341,06-04-22
8342,06-05-22
8343,06-06-22
8344,06-07-22
8345,06-08-22
8346,06-09-22
8347,06-10-22
8348,06-11-22
8349,06-12-22
8350,6/13/2022
8351,6/14/2022
8352,5/15/2022
8353,5/16/2022
8354,5/17/2022
8355,5/18/2022
8356,5/19/2022
8357,5/20/2022
8358,5/21/2022
8359,5/22/2022
8360,5/23/2022
8361,5/24/2022
8362,5/25/2022
8363,5/26/2022
8364,5/27/2022
8365,5/28/2022
8366,5/29/2022
8367,5/30/2022
8368,5/31/2022
8369,06-01-22
8370,06-02-22
8371,06-03-22
8372,06-04-22
8373,06-05-22
8374,06-06-22
8375,06-07-22
8376,06-08-22
8377,06-09-22
8378,06-10-22
8379,06-11-22
8380,06-12-22
8381,6/13/2022
8382,6/14/2022
8383,5/15/2022
8384,5/16/2022
8385,5/17/2022
8386,5/18/2022
8387,5/19/2022
8388,5/20/2022
8389,5/21/2022
8390,5/22/2022
8391,5/23/2022
8392,5/24/2022
8393,5/25/2022
8394,5/26/2022
8395,5/27/2022
8396,5/28/2022
8397,5/29/2022
8398,5/30/2022
8399,5/31/2022
8400,06-01-22
8401,06-02-22
8402,06-03-22
8403,06-04-22
8404,06-05-22
8405,06-06-22
8406,06-07-22
8407,06-08-22
8408,06-09-22
8409,06-10-22
8410,06-11-22
8411,06-12-22
8412,6/13/2022
8413,6/14/2022
8414,5/15/2022
8415,5/16/2022
8416,5/17/2022
8417,5/18/2022
8418,5/19/2022
8419,5/20/2022
8420,5/21/2022
8421,5/22/2022
8422,5/23/2022
8423,5/24/2022
8424,5/25/2022
8425,5/26/2022
8426,5/27/2022
8427,5/28/2022
8428,5/29/2022
8429,5/30/2022
8430,5/31/2022
8431,06-01-22
8432,06-02-22
8433,06-03-22
8434,06-04-22
8435,06-05-22
8436,06-06-22
8437,06-07-22
8438,06-08-22
8439,06-09-22
8440,06-10-22
8441,06-11-22
8442,06-12-22
8443,6/13/2022
8444,6/14/2022
8445,5/14/2022
8446,5/15/2022
8447,5/16/2022
8448,5/17/2022
8449,5/18/2022
8450,5/19/2022
8451,5/20/2022
8452,5/21/2022
8453,5/22/2022
8454,5/23/2022
8455,5/24/2022
8456,5/25/2022
8457,5/26/2022
8458,5/27/2022
8459,5/28/2022
8460,5/29/2022
8461,5/30/2022
8462,5/31/2022
8463,06-01-22
8464,06-02-22
8465,06-03-22
8466,06-04-22
8467,06-05-22
8468,06-06-22
8469,06-07-22
8470,06-08-22
8471,06-09-22
8472,06-10-22
8473,06-11-22
8474,06-12-22
8475,6/13/2022
8476,6/14/2022
8477,5/15/2022
8478,5/16/2022
8479,5/17/2022
8480,5/18/2022
8481,5/19/2022
8482,5/20/2022
8483,5/21/2022
8484,5/22/2022
8485,5/23/2022
8486,5/24/2022
8487,5/25/2022
8488,5/26/2022
8489,5/27/2022
8490,5/28/2022
8491,5/29/2022
8492,5/30/2022
8493,5/31/2022
8494,06-01-22
8495,06-02-22
8496,06-03-22
8497,06-04-22
8498,06-05-22
8499,06-06-22
8500,06-07-22
8501,06-08-22
8502,06-09-22
8503,06-10-22
8504,06-11-22
8505,06-12-22
8506,6/13/2022
8507,6/14/2022
8508,5/15/2022
8509,5/16/2022
8510,5/17/2022
8511,5/18/2022
8512,5/19/2022
8513,5/20/2022
8514,5/21/2022
8515,5/22/2022
8516,5/23/2022
8517,5/24/2022
8518,5/25/2022
8519,5/26/2022
8520,5/27/2022
8521,5/28/2022
8522,5/29/2022
8523,5/30/2022
8524,5/31/2022
8525,06-01-22
8526,06-02-22
8527,06-03-22
8528,06-04-22
8529,06-05-22
8530,06-06-22
8531,06-07-22
8532,06-08-22
8533,06-09-22
8534,06-10-22
8535,06-11-22
8536,06-12-22
8537,6/13/2022
8538,6/14/2022
8539,5/15/2022
8540,5/16/2022
8541,5/17/2022
8542,5/18/2022
8543,5/19/2022
8544,5/20/2022
8545,5/21/2022
8546,5/22/2022
8547,5/23/2022
8548,5/24/2022
8549,5/25/2022
8550,5/26/2022
8551,5/27/2022
8552,5/28/2022
8553,5/29/2022
8554,5/30/2022
8555,5/31/2022
8556,06-01-22
8557,06-02-22
8558,06-03-22
8559,06-04-22
8560,06-05-22
8561,06-06-22
8562,06-07-22
8563,06-08-22
8564,06-09-22
8565,06-10-22
8566,06-11-22
8567,06-12-22
8568,6/13/2022
8569,6/14/2022
8570,5/15/2022
8571,5/16/2022
8572,5/17/2022
8573,5/18/2022
8574,5/19/2022
8575,5/20/2022
8576,5/21/2022
8577,5/22/2022
8578,5/23/2022
8579,5/24/2022
8580,5/25/2022
8581,5/26/2022
8582,5/27/2022
8583,5/28/2022
8584,5/29/2022
8585,5/30/2022
8586,5/31/2022
8587,06-01-22
8588,06-02-22
8589,06-03-22
8590,06-04-22
8591,06-05-22
8592,06-06-22
8593,06-07-22
8594,06-08-22
8595,06-09-22
8596,06-10-22
8597,06-11-22
8598,06-12-22
8599,6/13/2022
8600,6/14/2022
8601,5/15/2022
8602,5/16/2022
8603,5/17/2022
8604,5/18/2022
8605,5/19/2022
8606,5/20/2022
8607,5/21/2022
8608,5/22/2022
8609,5/23/2022
8610,5/24/2022
8611,5/25/2022
8612,5/26/2022
8613,5/27/2022
8614,5/28/2022
8615,5/29/2022
8616,5/30/2022
8617,5/31/2022
8618,06-01-22
8619,06-02-22
8620,06-03-22
8621,06-04-22
8622,06-05-22
8623,06-06-22
8624,06-07-22
8625,06-08-22
8626,06-09-22
8627,06-10-22
8628,06-11-22
8629,06-12-22
8630,6/13/2022
8631,6/14/2022
8632,5/14/2022
8633,5/15/2022
8634,5/16/2022
8635,5/17/2022
8636,5/18/2022
8637,5/19/2022
8638,5/20/2022
8639,5/21/2022
8640,5/22/2022
8641,5/23/2022
8642,5/24/2022
8643,5/25/2022
8644,5/26/2022
8645,5/27/2022
8646,5/28/2022
8647,5/29/2022
8648,5/30/2022
8649,5/31/2022
8650,06-01-22
8651,06-02-22
8652,06-03-22
8653,06-04-22
8654,06-05-22
8655,06-06-22
8656,06-07-22
8657,06-08-22
8658,06-09-22
8659,06-10-22
8660,06-11-22
8661,06-12-22
8662,6/13/2022
8663,6/14/2022
8664,5/15/2022
8665,5/16/2022
8666,5/17/2022
8667,5/18/2022
8668,5/19/2022
8669,5/20/2022
8670,5/21/2022
8671,5/22/2022
8672,5/23/2022
8673,5/24/2022
8674,5/25/2022
8675,5/26/2022
8676,5/27/2022
8677,5/28/2022
8678,5/29/2022
8679,5/30/2022
8680,5/31/2022
8681,06-01-22
8682,06-02-22
8683,06-03-22
8684,06-04-22
8685,06-05-22
8686,06-06-22
8687,06-07-22
8688,06-08-22
8689,06-09-22
8690,06-10-22
8691,06-11-22
8692,06-12-22
8693,6/13/2022
8694,6/14/2022
8695,5/15/2022
8696,5/16/2022
8697,5/17/2022
8698,5/18/2022
8699,5/19/2022
8700,5/20/2022
8701,5/21/2022
8702,5/22/2022
8703,5/23/2022
8704,5/24/2022
8705,5/25/2022
8706,5/26/2022
8707,5/27/2022
8708,5/28/2022
8709,5/29/2022
8710,5/30/2022
8711,5/31/2022
8712,06-01-22
8713,06-02-22
8714,06-03-22
8715,06-04-22
8716,06-05-22
8717,06-06-22
8718,06-07-22
8719,06-08-22
8720,06-09-22
8721,06-10-22
8722,06-11-22
8723,06-12-22
8724,6/13/2022
8725,6/14/2022
8726,5/15/2022
8727,5/16/2022
8728,5/17/2022
8729,5/18/2022
8730,5/19/2022
8731,5/20/2022
8732,5/21/2022
8733,5/22/2022
8734,5/23/2022
8735,5/24/2022
8736,5/25/2022
8737,5/26/2022
8738,5/27/2022
8739,5/28/2022
8740,5/29/2022
8741,5/30/2022
8742,5/31/2022
8743,06-01-22
8744,06-02-22
8745,06-03-22
8746,06-04-22
8747,06-05-22
8748,06-06-22
8749,06-07-22
8750,06-08-22
8751,06-09-22
8752,06-10-22
8753,06-11-22
8754,06-12-22
8755,6/13/2022
8756,6/14/2022
8757,5/15/2022
8758,5/16/2022
8759,5/17/2022
8760,5/18/2022
8761,5/19/2022
8762,5/20/2022
8763,5/21/2022
8764,5/22/2022
8765,5/23/2022
8766,5/24/2022
8767,5/25/2022
8768,5/26/2022
8769,5/27/2022
8770,5/28/2022
8771,5/29/2022
8772,5/30/2022
8773,5/31/2022
8774,06-01-22
8775,06-02-22
8776,06-03-22
8777,06-04-22
8778,06-05-22
8779,06-06-22
8780,06-07-22
8781,06-08-22
8782,06-09-22
8783,06-10-22
8784,06-11-22
8785,06-12-22
8786,6/13/2022
8787,6/14/2022
8788,5/15/2022
8789,5/16/2022
8790,5/17/2022
8791,5/18/2022
8792,5/19/2022
8793,5/20/2022
8794,5/21/2022
8795,5/22/2022
8796,5/23/2022
8797,5/24/2022
8798,5/25/2022
8799,5/26/2022
8800,5/27/2022
8801,5/28/2022
8802,5/29/2022
8803,5/30/2022
8804,5/31/2022
8805,06-01-22
8806,06-02-22
8807,06-03-22
8808,06-04-22
8809,06-05-22
8810,06-06-22
8811,06-07-22
8812,06-08-22
8813,06-09-22
8814,06-10-22
8815,06-11-22
8816,06-12-22
8817,6/13/2022
8818,6/14/2022
8819,5/14/2022
8820,5/15/2022
8821,5/16/2022
8822,5/17/2022
8823,5/18/2022
8824,5/19/2022
8825,5/20/2022
8826,5/21/2022
